Age,Gender,OrderedItem,When,Order Type,,
19,1,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
28,0,Coffee,Evening,Eat In,,
27,1,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
29,1,Coffee,Evening,Eat In,,
31,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
22,0,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
22,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
28,1,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
25,1,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
28,1,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
25,0,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
23,1,Coffee,Evening,Eat In,,
28,0,Coffee,Evening,Eat In,,
27,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
35,1,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
26,0,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
25,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
31,1,Coffee,Evening,Eat In,,
29,1,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
29,0,Coffee,Evening,Eat In,,
22,0,Coffee,Evening,Eat In,,
35,1,Coffee,Evening,Eat In,,
35,1,Coffee,Evening,Eat In,,
8,1,Coffee,Evening,Eat In,,
8,1,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
11,0,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
22,0,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
28,0,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
25,1,Coffee,Evening,Eat In,,
27,1,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
26,1,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
31,1,Coffee,Evening,Eat In,,
9,0,Coffee,Evening,Eat In,,
8,0,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
8,1,Coffee,Evening,Eat In,,
17,1,Coffee,Evening,Eat In,,
7,1,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
17,1,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
22,1,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
22,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
8,1,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
11,0,Coffee,Evening,Eat In,,
8,1,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
17,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
27,1,Coffee,Evening,Eat In,,
9,1,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
17,1,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
25,0,Coffee,Evening,Eat In,,
32,0,Coffee,Evening,Eat In,,
28,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
7,0,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
31,1,Coffee,Evening,Eat In,,
22,1,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
22,1,Coffee,Evening,Eat In,,
33,1,Coffee,Evening,Eat In,,
7,1,Coffee,Evening,Eat In,,
6,1,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
26,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
23,1,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
28,1,Coffee,Evening,Eat In,,
25,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
23,1,Coffee,Evening,Eat In,,
22,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
22,0,Coffee,Evening,Eat In,,
22,0,Coffee,Evening,Eat In,,
25,1,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
3,1,Coffee,Evening,Eat In,,
4,0,Coffee,Evening,Eat In,,
7,0,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
11,0,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
5,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
9,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
11,0,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
7,1,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
17,1,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
6,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
9,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
9,1,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
25,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
29,0,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
37,0,Coffee,Evening,Eat In,,
1,1,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
25,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
30,1,Coffee,Evening,Eat In,,
30,0,Coffee,Evening,Eat In,,
5,0,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
11,0,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
26,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
27,1,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
11,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
23,1,Coffee,Evening,Eat In,,
22,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
22,1,Coffee,Evening,Eat In,,
27,1,Coffee,Evening,Eat In,,
5,0,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
8,1,Coffee,Evening,Eat In,,
8,1,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
14,1,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
26,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
11,0,Coffee,Evening,Eat In,,
12,0,Coffee,Evening,Eat In,,
5,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
8,1,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
11,0,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
14,0,Coffee,Evening,Eat In,,
17,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
34,1,Coffee,Evening,Eat In,,
26,1,Coffee,Evening,Eat In,,
48,0,Coffee,Evening,Eat In,,
32,0,Coffee,Evening,Eat In,,
30,1,Coffee,Evening,Eat In,,
34,1,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
60,0,Coffee,Evening,Eat In,,
10,1,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
17,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
34,0,Coffee,Evening,Eat In,,
26,0,Coffee,Evening,Eat In,,
48,0,Coffee,Evening,Eat In,,
32,0,Coffee,Evening,Eat In,,
30,1,Coffee,Evening,Eat In,,
34,1,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
15,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
13,0,Coffee,Evening,Eat In,,
17,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
34,1,Coffee,Evening,Eat In,,
26,0,Coffee,Evening,Eat In,,
48,0,Coffee,Evening,Eat In,,
32,0,Coffee,Evening,Eat In,,
30,1,Coffee,Evening,Eat In,,
34,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
15,0,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
24,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
38,0,Coffee,Evening,Eat In,,
33,0,Coffee,Evening,Eat In,,
30,1,Coffee,Evening,Eat In,,
10,0,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
41,0,Coffee,Evening,Eat In,,
59,0,Coffee,Evening,Eat In,,
34,1,Coffee,Evening,Eat In,,
33,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
17,1,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
20,0,Coffee,Evening,Eat In,,
56,0,Coffee,Evening,Eat In,,
43,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
56,0,Coffee,Evening,Eat In,,
70,1,Coffee,Evening,Eat In,,
55,1,Coffee,Evening,Eat In,,
23,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
16,0,Coffee,Evening,Eat In,,
45,0,Coffee,Evening,Eat In,,
39,0,Coffee,Evening,Eat In,,
56,0,Coffee,Evening,Eat In,,
43,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
24,0,Coffee,Evening,Eat In,,
29,0,Coffee,Evening,Eat In,,
42,1,Coffee,Evening,Eat In,,
27,0,Coffee,Evening,Eat In,,
28,0,Coffee,Evening,Eat In,,
29,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
28,0,Coffee,Evening,Eat In,,
50,0,Coffee,Evening,Eat In,,
40,0,Coffee,Evening,Eat In,,
51,0,Coffee,Evening,Eat In,,
20,1,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
21,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
25,1,Coffee,Evening,Eat In,,
22,1,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
12,1,Coffee,Evening,Eat In,,
11,1,Coffee,Evening,Eat In,,
18,1,Coffee,Evening,Eat In,,
19,1,Coffee,Evening,Eat In,,
39,1,Coffee,Evening,Eat In,,
35,0,Coffee,Evening,Eat In,,
23,0,Coffee,Evening,Eat In,,
21,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
19,0,Coffee,Evening,Eat In,,
34,0,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
13,1,Coffee,Evening,Eat In,,
16,1,Coffee,Evening,Eat In,,
17,0,Coffee,Evening,Eat In,,
18,0,Coffee,Evening,Eat In,,
26,1,Coffee,Evening,Eat In,,
29,0,Coffee,Evening,Eat In,,
38,1,Coffee,Evening,Eat In,,
51,0,Coffee,Evening,Eat In,,
52,0,Fish Nuggets,Late Night,Eat In,,
43,1,Fish Nuggets,Late Night,Eat In,,
11,1,Fish Nuggets,Late Night,Eat In,,
8,1,Fish Nuggets,Late Night,Eat In,,
17,1,Fish Nuggets,Late Night,Eat In,,
17,1,Fish Nuggets,Late Night,Eat In,,
18,0,Fish Nuggets,Late Night,Eat In,,
16,0,Fish Nuggets,Late Night,Eat In,,
15,0,Fish Nuggets,Late Night,Eat In,,
15,0,Fish Nuggets,Late Night,Eat In,,
12,1,Fish Nuggets,Late Night,Eat In,,
11,1,Fish Nuggets,Late Night,Take Away,,
16,0,Fish Nuggets,Late Night,Take Away,,
10,1,Fish Nuggets,Late Night,Take Away,,
16,1,Fish Nuggets,Late Night,Take Away,,
11,1,Fish Nuggets,Late Night,Take Away,,
17,1,Fish Nuggets,Late Night,Take Away,,
10,0,Fish Nuggets,Late Night,Take Away,,
9,0,Fish Nuggets,Late Night,Take Away,,
12,0,Fish Nuggets,Late Night,Take Away,,
11,0,Fish Nuggets,Late Night,Take Away,,
8,1,Fish Nuggets,Late Night,Take Away,,
18,1,Fish Nuggets,Late Night,Take Away,,
16,0,Fish Nuggets,Late Night,Take Away,,
16,0,Fish Nuggets,Late Night,Take Away,,
17,1,Fish Nuggets,Late Night,Take Away,,
12,1,Fish Nuggets,Late Night,Take Away,,
13,0,Fish Nuggets,Late Night,Take Away,,
21,0,Fish Nuggets,Late Night,Take Away,,
13,1,Fish Nuggets,Late Night,Take Away,,
16,0,Fish Nuggets,Late Night,Take Away,,
14,0,Fish Nuggets,Late Night,Take Away,,
14,0,Fish Nuggets,Late Night,Take Away,,
14,1,Fish Nuggets,Late Night,Take Away,,
16,1,Fish Nuggets,Late Night,Take Away,,
15,1,Fish Nuggets,Late Night,Take Away,,
15,1,Fish Nuggets,Late Night,Take Away,,
13,1,Fish Nuggets,Late Night,Take Away,,
12,1,Fish Nuggets,Late Night,Take Away,,
10,1,Fish Nuggets,Late Night,Take Away,,
6,0,Fish Nuggets,Late Night,Take Away,,
13,0,Chicken Burger,Late Night,Take Away,,
21,0,Chicken Burger,Late Night,Take Away,,
23,0,Chicken Burger,Late Night,Take Away,,
24,0,Chicken Burger,Late Night,Take Away,,
27,0,Chicken Burger,Late Night,Take Away,,
23,0,Chicken Burger,Late Night,Take Away,,
18,0,Chicken Burger,Late Night,Take Away,,
25,1,Chicken Burger,Late Night,Take Away,,
19,1,Chicken Burger,Late Night,Take Away,,
22,0,Chicken Burger,Late Night,Take Away,,
17,1,Chicken Burger,Late Night,Take Away,,
17,0,Chicken Burger,Late Night,Take Away,,
19,0,Chicken Burger,Late Night,Take Away,,
19,1,Chicken Burger,Late Night,Take Away,,
49,1,Chicken Burger,Late Night,Take Away,,
18,1,Chicken Burger,Late Night,Take Away,,
16,1,Chicken Burger,Late Night,Take Away,,
15,0,Chicken Burger,Late Night,Take Away,,
11,0,Chicken Burger,Late Night,Take Away,,
24,0,Chicken Burger,Late Night,Take Away,,
22,1,Chicken Burger,Late Night,Take Away,,
24,0,Chicken Burger,Late Night,Take Away,,
21,0,Chicken Burger,Late Night,Take Away,,
20,0,Chicken Burger,Late Night,Take Away,,
26,1,Chicken Burger,Late Night,Take Away,,
16,0,Chicken Burger,Late Night,Take Away,,
14,0,Chicken Burger,Late Night,Take Away,,
33,1,Chicken Burger,Late Night,Take Away,,
18,1,Chicken Burger,Late Night,Take Away,,
20,1,Chicken Burger,Late Night,Take Away,,
14,0,Chicken Burger,Late Night,Take Away,,
16,0,Chicken Burger,Late Night,Take Away,,
23,1,Chicken Burger,Late Night,Take Away,,
20,0,Chicken Burger,Late Night,Take Away,,
15,1,Chicken Burger,Late Night,Take Away,,
20,0,Chicken Burger,Late Night,Take Away,,
15,0,Chicken Burger,Late Night,Take Away,,
12,1,Chicken Burger,Late Night,Take Away,,
16,1,Chicken Burger,Late Night,Take Away,,
26,1,Chicken Burger,Late Night,Take Away,,
26,1,Chicken Burger,Late Night,Take Away,,
20,1,Chicken Burger,Late Night,Take Away,,
21,0,Chicken Burger,Late Night,Take Away,,
17,0,Chicken Burger,Late Night,Take Away,,
15,0,Chicken Burger,Late Night,Take Away,,
15,0,Chicken Burger,Late Night,Take Away,,
17,1,Chicken Burger,Late Night,Take Away,,
17,1,Chicken Burger,Late Night,Take Away,,
24,0,Chicken Burger,Late Night,Take Away,,
21,1,Chicken Burger,Late Night,Take Away,,
15,1,Chicken Burger,Late Night,Take Away,,
15,1,Chicken Burger,Late Night,Take Away,,
14,1,Chicken Burger,Late Night,Take Away,,
29,0,Chicken Burger,Late Night,Take Away,,
27,0,Chicken Burger,Late Night,Take Away,,
23,0,Chicken Burger,Late Night,Take Away,,
11,0,Chicken Burger,Late Night,Take Away,,
13,1,Chicken Burger,Late Night,Take Away,,
21,1,Chicken Burger,Late Night,Take Away,,
13,0,Chicken Burger,Late Night,Take Away,,
12,0,Chicken Burger,Late Night,Take Away,,
13,0,Chicken Burger,Late Night,Take Away,,
19,0,Chicken Burger,Late Night,Take Away,,
14,1,Chicken Burger,Late Night,Take Away,,
10,0,Chicken Burger,Late Night,Take Away,,
18,0,Chicken Burger,Late Night,Take Away,,
17,0,Chicken Burger,Late Night,Take Away,,
27,0,Chicken Burger,Late Night,Take Away,,
20,0,Chicken Burger,Late Night,Take Away,,
12,0,Chicken Burger,Late Night,Take Away,,
14,0,Chicken Burger,Late Night,Take Away,,
13,0,Chicken Burger,Late Night,Take Away,,
15,1,Chicken Burger,Late Night,Take Away,,
15,1,Chicken Burger,Late Night,Take Away,,
20,1,Chicken Burger,Late Night,Take Away,,
13,1,Chicken Burger,Late Night,Take Away,,
12,0,Chicken Burger,Late Night,Take Away,,
14,0,Chicken Burger,Late Night,Take Away,,
17,1,Chicken Burger,Late Night,Take Away,,
18,1,Chicken Burger,Late Night,Take Away,,
18,0,Chicken Burger,Late Night,Take Away,,
19,1,Chicken Burger,Late Night,Take Away,,
19,1,Chicken Burger,Late Night,Take Away,,
19,1,Chicken Burger,Late Night,Take Away,,
15,1,Chicken Burger,Late Night,Take Away,,
20,1,Chicken Burger,Late Night,Take Away,,
13,1,Chicken Burger,Late Night,Take Away,,
21,1,Chicken Burger,Late Night,Take Away,,
12,1,Chicken Burger,Late Night,Take Away,,
19,1,Chicken Burger,Late Night,Take Away,,
14,0,Chicken Burger,Late Night,Take Away,,
28,0,Chicken Burger,Late Night,Take Away,,
27,0,Chicken Burger,Late Night,Take Away,,
19,0,Chicken Burger,Late Night,Take Away,,
18,0,Chicken Burger,Late Night,Take Away,,
29,0,Chicken Burger,Late Night,Take Away,,
31,0,Chicken Burger,Late Night,Take Away,,
11,0,Chicken Burger,Late Night,Take Away,,
11,0,Chicken Burger,Late Night,Take Away,,
16,1,Chicken Burger,Late Night,Take Away,,
10,1,Chicken Burger,Late Night,Take Away,,
16,0,Chicken Burger,Late Night,Take Away,,
